time,user,rating,comment,votes
2014-08-23 07:33:10,西乡一姐小渡边,5,用因果报应和轮回去解释时间穿越的问题，证明一切无可改变的宿命。虽然是一部搞笑片但是能让你哭。几十年后的今天即使是重映电影院里也依然座无虚席全场爆满,4
2017-09-22 22:31:50,生命是种神秘,5,今日重温一遍，仍是那么经典，赞誉之话不说了。表演真是十全十美，尤其周星驰。感慨23年过去了，曾经演绎不要错过真爱的周星驰现在仍然孑然一身。在他的电影里永远是女孩子追男孩子，而男孩子错过最后幡然醒悟，似乎印证了周星驰其实是不相信爱情能天长地久的，不然为何孤独终老，令人唏嘘！,4
2012-12-05 12:47:19,bird,5,记忆里周星星不知念了多少遍“菠萝菠萝蜜”才救下莫文蔚。,5
2017-03-19 22:54:32,sharon,3,其实真的体会不到大话西游的内涵，也许我太肤浅，不过我更愿意相信自己是因为简单，所以不想去过度解读这系列恶搞电影,68
2014-10-26 17:17:27,xixi嘻嘻,5,2014.10.24.822 2013年7月就在电脑下好，那时候知道它是经典，放了一年就等到了20周年重映第一天赶去电影院看了3个小时的上下连播，谁能想到还能在电影院重看经典电影呢。好多片段小时候是在电视上看过，好多经典台词原来是出自这里。原来这就是那个著名的故事，知道今天才能完全对上号。,2
2008-02-22 15:43:43,魑魅魍魉,1,处处充斥的恶俗让我觉得视觉和听觉被强奸了，其实我从没刻意去看周星驰的电影，但是因为到处都在放所以每个部分我都看过，不管大家觉得怎样我就是恶心！,15
2016-08-29 15:16:29,颍原真吾,5,往往偶然成就最美的意外，不同音符奏出獨特的樂章。周星馳獨有的“無釐頭”喜劇深入民心，正契合回歸後港民逃避現實的心態。基於當時的時代背景，一部天馬行空的，表達“小愛”和“大愛”之間抉擇的愛情悲喜劇被搬上熒屏。它“無釐頭”和“後現代”的語境完全顛覆了我們當時的審美習慣。,1
2011-06-20 08:47:54,烟雨弥漫虚弥境,5,给五星是因为看了各位的剖析。当年风靡的时候我没看过，前天在电视上偶尔看到，没有开头所以没看明白，来这里看了评论，才知道前因后果。只是电影本身有没有大家所剖析得那样的深度就不得而知了。,1
2017-03-09 14:28:13,踩踩更健康嘛,5,我发现我自己真的很喜欢星爷的电影，以前小没钱去电影院看，现在出来工作了，星爷的电影一出就去捧场，额，说正事，星爷的无厘头台词即搞笑又有道理，配上动作更是笑到肚子痛，好怀念这里吴孟达（达叔），现在他很少出现在观众面前了，真的很期待星爷和达叔的再次合作。,3
2007-11-01 21:56:05,次非🫒,5,结尾时有人说了句”他好像条狗“ 紫霞第一次见他也是让他学狗叫。技安的意思是男人是狗，其实我也想当狗，藏獒最好，中间不能转手，一辈子只有一个主人。“总有一个女孩会让男孩长大，从男孩成长为男人，但是这个女孩永远也得不到。”,6
2013-07-09 09:06:51,兮称,5,第一部就是热闹搞笑，为后面做了很沉稳的铺垫，要看就一起看，必不可少,5
2014-10-24 10:02:43,胡桑,5,1994年看到《月光宝盒》时，它为我打开了一个全新的颠覆性世界。当然在现时代，它已经不特殊，可是它几乎改变了一代人，我曾将所谓的80后戏称为“大话西游一代”。,6
2012-11-03 23:45:25,九日空,5,大话西游真是神作啊，时空穿越（不过漏洞有点多），三生三世（云图）？命中注定，双重人格，狗血三角（换女主啊），脑洞出奇久经不衰的各种梗各种台词，每个演员完美的演绎。国语配音有句台词，桥多麻带，可是粤语原本竟没有的。,2
2022-05-24 16:17:55,豆影,4,紫霞喜欢至尊宝，至尊宝喜欢白晶晶。白晶晶喜欢齐天大圣。齐天大圣喜欢紫霞。你以为齐天大圣和至尊宝是一个人，但是他们俩相差了五百年。一切都对，除了时间不对。要想救紫霞，就必须先打败牛魔王，想要打败牛魔王，就必须要变成孙悟空，而一旦变成孙悟空就必须放下七情六欲。看似简单，难得的是一刹那的转身，正所谓不戴紧箍咒如何救你，戴上紧箍咒如何爱你，这个就是现在社会中的男人，不工作如何养你，工作了如何陪你，搬起砖如何抱你，放下砖如何爱你，其实每个男人都是以前那个无忧无虑的至尊宝，只是随着年龄得增长不得不戴上紧箍咒，拿起金箍棒成为孙悟空去承担自己应该承担的责任。再也回不去以前的至尊宝。-------------,11
2012-06-08 21:21:13,千寻｜Scorpio,5,CCTV6重温。经典的台词，周星星的招牌电影。越看越感叹，错误的时间爱上了错误的人。即使穿越时空，但改变不了结局；因果循环，是宿命吗？此情可待成追忆只是当时已惘然。,3
