time,user,rating,comment,votes
2020-04-05 19:27:10,关念ヅ,3,这种喜剧风格，故意的刻意和粗鄙，个人大概能get到30%，屎尿屁和单向暴力元素完全get不到。。（打怂哭包小弟的时候我都有点心疼了，滴鼻涕桥段只是单纯感觉紧张和恶心）不过手法认真起来是有可圈可点之处的，自成一派，贡献了很多经典桥段。主角真的有点讨厌诶，明明也不懂但自以为很懂，最重要的是业务能力也不过硬啊（成龙客串海星），神父死了还动和最后卧底紧张到崩我都感觉很迷惑，以至于盒饭哥骂他的时候我还挺解气感情线我愿称之为装逼死龙套、抖m大姐头和极品风尘女的故事。结尾警匪片像强加上去凑时长的。美女即是正义！张柏芝用脖子转呼啦圈那里，我恋爱了！刻意秀颜值秀身材的镜头多来点谢谢。这角色，有点想起《窈窕淑女》里的赫本出场。有几个配乐让我觉得像橙光游戏自带bgm，个人认为里面最好的歌是屎之歌。,13
2017-03-29 22:00:55,sharon,3,这部电影火了论一个演员的自我修养。同时get到张柏芝的灵气，和吴孟达的演技,7
2017-03-10 15:09:30,叫她孙女凯拉走,5,这其实是周星驰为自己拍的电影吧。笑中带泪，尹天仇和柳飘飘的开始很现实，结局却又很童话，不能实现的就在电影里实现吧。,22
2022-02-19 16:02:25,elegance,4,后二十分钟和吴孟达角色意义没有get到，电影前一个小时堪称完美,26
2012-01-31 12:52:53,某J。624,5,那时候的张柏芝，画上浓妆眼里都还是一派纯真；那时候的周星驰，怎样的无厘头都掩盖不了骨子里的坚持与奋斗；世事变迁，没人能说谁变了，因为我们都不曾停留在原地。周星驰最经典的爱情宣言不是大话西游里的，而是那一句——我养你啊。,9
2008-01-21 17:41:30,沉歌,5,看了好几遍了,22
2017-01-07 23:11:34,请你吃童话,5,星爷经典之作 笑中有泪 “我养你啊” 女人有时想要的很简单 仅仅只是一个个不顾一切的承诺而已,9
2020-12-15 21:39:10,ibelieve,3,啊，非常尴尬。以「我是一个演员」为主轴串联起来的电影为什么演技都那么尬，剧情也好割裂，从梦想跳到爱情，再跳到警匪片，感觉是几个剧本缝合而成。擦润唇膏和我养你啊可能是全剧唯二高光。周星驰真的好文艺，从台词到镜头都文艺。年轻的张柏芝太粉嫩太美了。不算《家有喜事》的话这是第一次在大银幕看周星驰主演的电影，三星给个情怀。#百丽宫香港影展,6
2013-08-19 05:01:27,托尼·王大拿,1,我太讨厌这部装腔作势的电影了,58
2022-08-01 18:33:45,电影的一半,5,世界上最需要演技的职业是什么?演员?是卧底啊，靓仔，稍有穿帮就扑街啊!世界上靠演技过活的是什么职业?演员?是站街的啊，不舒服也得装出享受的样子，要不然没客人的!那演员是什么?演员是牲口啊!演技再好，找不到没人捧，活该跑一辈子龙套。卧底 街妹 演员 这就是人间的喜剧之王,14
2011-03-06 15:28:53,xīn,5,一部兔年贺岁片，却拍的如此有诚意、如此动人。追寻梦想、矢志不渝，尹天仇不只是周星驰也是所有的追梦人。柳飘飘在出租车上翻开《演员的自我修养》的镜头简直比得上《上海滩》中冯程程在飞机上翻开《家》。12年后又一个兔年我终于完整的看了这部影片，即使人生有再多不如意，我也无怨无悔。,8
2018-04-01 08:31:20,雪里花蕾,4,该片剧情讲述了一个小人物的辛酸生活和奋斗史，周爷自导自演👍,21
2017-03-28 15:56:53,炫3D,4,周星驰的电影是欢乐的喜剧，但是看过之后总会留下一点深刻的记忆，那就是他电影的精华。,14
2008-05-21 22:41:47,木偶,5,离上次看已经十一年了，那时年少，不懂片子里的情感和表达。现在成熟长大，再看才发现真的触动人心，那是每个人历经艰辛成长后共同的心绪。伟大的喜剧背后都是悲剧的内核，愿所有人新的一年努力，奋斗。,7
2017-03-22 17:35:07,赫舍里清如,5,你养我啊？好啊！背景音乐一上线就是泪目啊！！！！,11
2018-03-26 08:24:28,波波维奇,4,无厘头喜剧，星爷也算走出自己的路，此片尽述社会底层小人物卑的微与挣扎。莫文蔚在此片中表现力很好。,77
2013-04-20 18:41:40,冰山的阴影,5,真正用来诠释浮夸的，是所有小人物为奋斗在娱乐至死的重压下歇斯底里的挣扎。http://t.cn/zO0WBoK,3
2017-02-11 15:17:14,amelin,5,看的人心酸。张柏芝那时候真是嫩出水。有几个镜头拍的超美。,11
2017-07-10 23:28:05,Ocap,4,张柏芝拿着嫖资在车上痛哭起来那一段，应该是无厘头史上最不无厘头的一次无厘头了吧。以及星爷要是跟莫文蔚走了，就是性别对换的咸湿版《爱乐之城》。,24
2008-05-10 22:57:32,Lan~die,4,"很真诚。周星驰最好的现代片。每个人都是个演员，“努力！奋斗！” 最好的情话：“我养你啊！”柳：喂，看前面多黑啊，什么都看不到。尹：也不是啦,天亮之后就很漂亮！",11
2018-03-28 22:08:09,穿过肉身的痛,4,很励志的影片，虽然不懂演绎事业的道道，但是影片可以看到演员的艰辛，努力，而且告诉我们努力去做，把握住机会总会成功，非常的励志！,12
2017-03-29 22:02:41,月涩,4,哈哈哈哈，一直记得张柏芝那个鹌鹑的造型。,17
2018-03-20 23:39:18,你压着我腿毛了,1,这大概就是我最讨厌的一类港片了吧，剧情一锅乱炖，表演浮夸轻佻，癫狂过火，无病呻吟，最适合loser意淫高潮了。结尾还莫名加入警匪枪战戏你他妈在搞笑吧，B.T.W 吴孟达长了一张喜剧脸真的不适合演警察 靴靴,12
2018-04-13 20:36:22,回忆与否之,5,这无疑是星爷完成度最高的作品，也是其扮演小人物以来最深刻的一次。在这部作品中，他贯注了多少心血是能明显看出的，他将自己全力地融入，使之成为对其本人的真实写照。他对梦想的憧憬，他对演戏的执着，那些心酸与悲恸，那些坚持与奋斗，简单得深刻，朴实得生动，因而他是周星驰，喜剧之王，独一无二,6
2013-08-23 12:21:22,没落的小资产者,2,录像厅屌丝自慰电影，适合那种整天呐喊着要奋斗却天天坐在电脑前吃泡面和撸啊撸的宅男，极端的戏剧化并没有给我带来什么欢乐，倒是《第十放映室》经常倒腾的那几个画面终于见着了原貌，就像那些挤出骚情的幼齿姑娘，在真正的成年人面前造成了四不像的尴尬。,31
2017-03-16 13:43:25,元宝宝,4,张柏芝刚出道时两条麻花辫，小脸粉扑扑圆乎乎，单纯可爱。一下子就抓住你的眼球，难得是新人颜正还有演技，和星爷的搭配很有看点，喜欢！,17
2021-02-27 19:39:35,追剧小迷妹,5,超级好看，看了很多年了一直记得，今天因为得知达叔去世的消息，心情很难过，我来豆瓣把我看过的他的每一部作品都点评一下，达叔一路走好，你为中国电影做出的贡献会一直流传下去！,11
2015-12-13 17:39:27,之晨,5,比常人更世故，比政客更圆滑，比英雄更凛然比诗人更脱俗，比恶棍更憎恶，比变态更龌蹉，比疯子更癫狂，比杀手更发悚，比自己更陌生，其实，我只是个演员。,10
2018-03-27 18:40:28,小十三,4,星爷最经典的电影之一了吧，小时候没看懂，长大了又不忍心去看，再看的话会哭成狗吧，喜剧就是用轻松的方式讲最沉重的东西吧，很少真的看懂星爷的无厘头搞笑，这部是真的看到心坎里，张柏芝是真的惊艳，颜值巅峰跟演技巅峰,42
2019-03-28 23:41:12,康报虹,4,我曾无数次在电视上看过《喜剧之王》，但这是第一次完整地看完这部电影，也是第一次听到原汁原味的粤语配音。在很长一段时间里，我觉得《喜剧之王》和《功夫》、《唐伯虎点秋香》、《国产凌凌漆》等电影没有什么差别，现在想想，也许是配音演员石班瑜的标志性声音造成了这样的结果——它让观众很容易忽视掉影片真正想传达给观众的。其实完整看完，我也很难说《喜剧之王》到底好在哪里，如果今天有人把这部电影从剧本到表演再到分镜完完全全地重拍一遍，它会像《喜剧之王》那样在20年间一直受到观众喜爱吗？一定不会的。,15
2015-02-14 21:23:06,刘康康,4,除了结尾枪战戏是妥协的结果，其部分的完成度都好高，今天找出来重新看了一遍还是感动哭了……柏芝那会儿确实漂亮,7
2018-04-01 08:27:31,焰熠,4,那一句我养你啊原来是男人最郑重的承诺,56
2020-03-24 06:32:25,LORENZO 洛伦佐,4,配乐好听，当周星星打开丹麦蓝罐饼干盒，拿出一本斯坦尼斯拉夫斯基的《演员的自我修养》时，仿佛时光倒流到童年。怀旧的电影。,11
2018-05-20 21:07:35,LoudCrazyHeart,4,柳飘飘和尹天仇过完夜，从他那里拿走的不仅是一本《演员的自我修养》，还有他的心。戏中戏有，喜剧效果有，完满的感情也有了。,4
2011-12-01 09:15:10,巴喆,5,个人感觉无论是从文本内核还是技巧、演技（尤其是），这是星爷最好的电影。看那段“我养你”那场戏就明白了，很有电影调度的艺术感的。也许经历过艰难底层的人生会更有感受吧，颇有深度的一部电影，更多的像是星爷的半自传吧，更多的是社会学意义上的和人生感悟。8.5,7
2018-04-15 20:49:05,智,5,真的很佩服一个演员，他叫周星驰。,11
2017-05-23 14:39:44,你不喜欢文渊吗,5,周星驰说，我养你啊，张柏芝回去的路上哭的好难过，这个金典 谁都不会忘记,16
2011-03-23 23:04:43,伊卡洛斯,4,“不上班行不行？“不上班你养我呀？” “喂。”“又怎么了？”“我养你呀！”,6
2016-07-13 03:20:39,火娃,4,8/10。某国产雷剧一大串鼻涕快流到嘴边演员还在装死，原来是抄星爷。悲剧就是人怀疑自身存在的意义，跑龙套的专业精神被羞辱为累赘，幻想出自己是一坨屎，甚至手臂烧伤也吃不到盒饭，戏里张柏芝是幸运的，再次恋爱的人没有在成功时忘记初衷抛弃她，即使电影男主角泡汤依然选择社区的露天舞台坚持梦想。,7
2017-02-23 01:53:15,久道,1,屌丝黔首的YY，世界都是错的，只有我才是对的，是被伤害的。,13
2017-05-07 18:15:06,少数派的报告,5,星爷的电影绝对是百看不厌，每次再看都能get到一点点东西，经典中的经典,8
2021-01-26 05:06:45,屯屯台,1,太爹味了吧？？周的电影都是一堆美女送上屌丝门，做白日梦。周星驰哪里有才了，还不就是各种抄,10
2011-02-20 11:03:01,冰与火之歌,5,"这时的星爷开始有野心起来了、和属于他自己的严肃感。 "" 我养你啊！"" 四个字，多男人、多自豪、多感动，却多么的让人心酸得想哭。这绝对是星爷最严肃、最经典的作品了，生活、梦想、爱情、一个底层小人物的爱情，星爷可能以后也不会被自我超越了 。",5
