time,user,rating,comment,votes
2008-09-10 00:49:30,七宝,5,我跳进来，我跳出去，你打我啊，你打我啊。。。,0
2010-07-19 19:18:45,春生他娘,5,有些儿时的经典再看也腿了颜色，唯有它一如既往,2
2011-05-27 00:16:41,安狄,4,包拯的月亮是这么来的啊。。。,0
2018-07-16 16:13:34,一二三四五,4,很好的一部喜剧片啊，小时候看的，直到现在才知道如烟居然是娘娘演的！很惊讶真的很惊讶，那个时期的娘娘和张敏简直盛世美颜,4
2013-06-13 11:03:44,热力学第二定律,5,经典桥段N多，情节简单却内容丰富，台词也是诙谐幽默，几个人巅峰时期的上乘之作。,2
2010-07-13 21:57:36,猫,4,这片电视台都放烂了 还需要评价么？ 收到高清了,1
2021-03-16 06:23:49,月亮与六万亿镑,5,简直就像是官场现形记，喜剧中带着悲剧色彩，对官僚的讥讽实在是辛辣。人生也是这样吧，我们要想赢过坏人，就要比坏人更坏。就像包龙星他爹说的“当贪官要奸，当清官要更奸，否则怎么能治的了那些人呢”。每个人都有自己心中要守护的底线与原则，善良是一种选择，而坚守原则是一生要追寻的道理。,0
2012-09-23 11:13:15,小佩,5,拔完牙后回到宾馆，看到这部经典的电影，把老爸笑的岔了气。。。。但是我不能笑，好痛苦~~~,1
2011-07-22 01:35:39,行僧,5,哈哈，当年看的时候是最好笑的电影啦，最搞，最推荐。大家都看过最近发出来的有点色色有删节内容吧。,1
2012-01-23 22:35:12,ccjd,5,都快过了二十年了，看着还是那么喜欢，还是一次次的笑背过气去,1
2021-07-16 00:37:21,2j的花果山,4,1、金句和名场面实在太多，从星爷到一干配角个个出彩，每次看都过瘾十足！2、最亮点的一句台词莫过于“做贪官要奸，做清官更要奸，否则清官怎么干得过贪官呢？”3、喜剧往往是反讽现实的，看完电影一声叹息，惟愿天下公平正义，再无枉法不公！,0
2010-05-21 22:43:01,千寻亿选,4,一直以为花魁是邱淑贞，却原来是蔡少芬,1
2010-09-24 13:26:55,大智若鱼,3,发现很多场景是在像《满清十大酷刑》致敬。,0
2015-12-19 17:27:35,老撒,5,人言星爷电影有三宝：石斑瑜配音，胡伟立音乐，吴孟达搭档。在这部电影里，三者可以说达到了一流的配合。这部电影揭示了一个令人不安的事实：上访的成功在于遇到皇帝，并且要练就一个可以把死人说活的口才。至于正义，法律……这些冠冕堂皇的东西丝毫派不上用场。也无怪乎中国人有一种“青天情结”。,1
2022-11-24 22:09:29,甜的糖,4,斗嘴的夸大效果的视觉处理，很喜欢。拳击赛形式的对簿公堂六月飞雪，睡在银子中，去当事人面前告状，妓女空虚寂寞冷，皇帝死于花柳病当官要清如水，廉如镜清官要比贪官还要奸讽刺十足：小时候立志要当清官的包龙星，长大了却花钱买官要做贪官赚钱；人人喊骂的贪官，最得奸商喜欢；误打误撞收拾了坏蛋雷豹，小孩子递花时，人物弧光时刻。决定当一个清官，是因为被冤枉的犯人国色天香；跟着杂技团学会了杂耍，在妓院学会了斗嘴，都是个人的历练与成长；闭眼扔苹果；不是谁都有这个幸运，能遇到天子；最后赢是因为更大的权力，而不是正义。,0
2011-02-05 15:36:17,冷冻饭。,5,看了此片后但凡有人再犯贱跟我说：“怎样，打我呀！”之类的话，我都直接上去海扁因为后面可以讲：大家都听到了，是他叫我打我才打的啊。像这种要求，我这辈子都没听过。,2
2011-01-08 20:46:41,shin-chan,0,但袁崇焕敢，他敢杀毛文龙，有两个原因。第一个原因他是袁崇焕，四品文官就敢杀副总兵的袁崇焕。第二个原因是一件东西，他拿了出来给毛文龙看。当看到这件东西时，毛文龙终于服软了，这玩意儿他并不陌生，事实上再熟悉不过了，因为他自己也有一件——上方宝剑。活到头了。虽说文龙兄手里也有一把上方宝剑，可惜那是天启皇帝给的。所谓上方宝剑，是皇帝的象征，不是死皇帝的象征，人都死了，把死人送给你的宝剑拿出来，吓唬鬼还行，跟现任皇帝的剑死磕，只能是找死了。,0
2011-12-22 23:56:16,Panda的影音,4,王晶已经回不去了。,5
2020-04-11 06:59:25,暖薆,4,贪官能把无罪判成有罪，全凭钱和一张嘴。后来的包龙星得到皇上神助简直就是得利得势，再强的武功也难敌最厉害的口才。还有包龙星以前是个贪官，以前不贪点还真不知道贪官是咋想的。只是这个口才训练还真有点像找回自我，人家把他一下从天上打到地下，受点苦也就可以找回性灵。官堂上使诈滴血认亲，打败人家的心理防线，还有暗使人扮鬼捉弄证人，证人不识字让人暗换情诗，都属于无敌爱玩。,0
2013-07-13 13:08:18,羊肉串张,5,本片当属星爷无厘头风格阶段最高水准。不仅主题积极，在当今看仍有很大鞭挞现实教育意义，无厘头的搞笑风格在片中不再刻意浮夸，都来得特别自然。剧情也不再偏讨好于观众和表演，更具有逻辑性和因果关系。难得的佳作。,1
2017-09-20 00:33:34,在格利伯,4,前几日在渣浪上看到三姑和烈火奶奶的争吵桥段忽然很想再看，今晚应该是第三遍看了。年轻时的周星驰吴启华张敏可真是风华绝代。最喜欢风和楼的那段。“寂寞空虚冷”“喊破喉咙也没人来的”都出自这部剧。,2
2008-10-21 12:26:39,Skybow,4,这片央视6套放太多遍了，我看得都要吐了,0
2011-01-31 20:45:56,自在人,3,小时候不懂事看的。把蔡少芬被轮亲的镜头还当黄色给录下来了,1
2017-05-07 18:56:09,momo,3,原谅我一直无法get周星驰喜剧的笑点,3
2018-06-06 22:33:15,月儿弯弯,3,星爷的喜剧是经典，我还是感觉有点夸张。,5
2019-03-10 21:56:45,阿凝,5,多年前的电影放到现在来说也依然很受欢迎，除了经典之外，还有就是电影的独特性。,1
2011-05-30 15:43:34,tricky_V,4,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
2008-06-28 21:54:23,Lies and lies,2,以前看的。星哥可不可以收一收哈~,0
2011-01-10 06:09:00,苏莫言,4,属于周氏喜剧经典的代表作。又是百看不厌！张敏，蔡少芬，两位美女，搞笑，剧情，无厘头。喜欢他在妓院时练习口才的那一段，好能说。还有最后审案时那一段，大快人心，笑料百出，好看。,0
2015-10-31 17:29:17,焚紙樓,3,尚方劍，黃馬褂，都強不過一張嘴皮跟老佛爺的保障。,1
2014-06-03 15:21:06,大笨象騎士,5,小人物的成长：贪官要奸，清官更加要“奸”,0
2020-09-19 11:55:54,传说北美狗鱼,5,喜剧元素的加入会让神片和烂片只有一线之隔，对喜剧程度的拿捏真是一门绝学，而这部经典之作就很好的诠释了这一点。,1
2011-05-15 13:53:04,Iffrankenstein,5,最喜欢的一部，特别无厘头。但是撇开搞怪的一部分，对照今天的各种司法界的乱象，本片讲的这个故事更是一个良心故事。,1
2020-11-26 19:56:06,君心可晴,5,周星驰在永盛，真的是大手笔，大投资，群星荟萃。本片不但是周星驰，同时也是王晶的一个里程碑。,0
2011-11-26 05:39:00,dele,5,星爷电影中最最爱的一部...看了无数遍...台词可背=.=,1
2008-10-06 17:11:29,鉛筆04,4,狂笑吧，为了那些我们无比熟悉的道理。,0
2013-10-21 23:18:37,穆如初,4,看过多遍，有次跟妈妈一起看到张敏被鞭打的地方><好羞涩啦,0
2010-03-06 14:26:36,张腾讯,3,后来才发现里面有我们ada,0
2010-04-08 15:16:19,黑大头,4,长途客车上放得最多的就是星爷系列了，睡着了都要乐。,0
2011-09-28 01:14:24,阿笨,5,星爷的电影看多少次都那么搞笑的,0
2014-07-06 17:04:06,未命名搪瓷🌈,4,星爷的电影我们都太熟悉了，就仿佛一个多年和你在一起的朋友，突然让你评论他长得好看与否，反而不知道从何说起了。不过显而易见的是，故事的叙述人物的塑造上虽然问题不小，但是这么一部无厘头电影，又有着这——么夸张的想像力，根本就不应该以通常标准来评判吧（其实我也不知道）。,0
2019-12-14 11:44:40,堆烟·雷云纹,5,周星驰经典骂人台词：包龙星大骂方唐镜https://lore.chuci.info/taurenshaman/dialog/fdc80cbf83314f0c8a87c8913987ed91,1
2022-06-15 14:04:17,她娃耶不苦🌈,5,被欺凌的人才会为正义拼命，恃权而骄的人只想把天平压得更歪，从而为自己牟取更多特权和利益,2
2019-03-13 00:50:10,沈剑卿,5,真的吼吼看惹  !  张敏钟丽缇蔡少芬怎么都那么美呀我的妈  !  妆发和服装都很好看。大家都演得好好  !  总之就是很棒棒  !  !  !  “贪官要奸，清官要更奸，要不然，怎么对付得了那些坏人呢？”这句话说得好。,2
2017-03-16 10:49:53,元宝宝,3,星爷的成功身边的黄金配角功不可没，达叔真是太给力了。,3
2012-06-22 21:37:10,"杉小爱|好姑娘,咱们走起来",4,生活真是好灰暗。╭(′▽`)╭(′▽`)╭(′▽`)╯让我们一起奔向夕阳吧。,2
2010-07-29 19:57:11,vivien,3,周星驰搞笑经典。。哈哈。。,0
2014-02-18 02:48:10,出云破月,4,再也没看过比这更让人心酸的喜剧。每一句辛辣的嘲讽，就像是照进了现实生活中。这一出黑色幽默，演尽了世态炎凉。包龙星最终还是辞官退隐，原来有时英雄只有一次力挽狂澜的机会。（另，星星你不是答应缇妹子不会沟女么，咋最终还是整出个二房= = 。）,0
2019-03-22 23:01:36,-潮生-,5,场景有点窄，思想一点都不窄。“贪官替平民申冤且最后获胜”这件小事，写出了官场作风、个人成长、商业模式以及情感模式。//“贪官要奸诈，但清官要比贪官更加奸诈”，这句话用在哪里都能受用。,1
2006-11-05 12:03:08,lcsun,4,我记得有一年我看了5遍这个片子,1
2011-12-22 07:33:06,髦髦,5,★★★★☆ 记得小学时在录像厅看枪片，屏幕花得要死，镜头晃来晃去，一度认为很烂。,1
2010-03-06 11:13:57,Wayne,5,周星驰看的最多的几部电影之一,1
2013-09-20 22:08:46,亲爱的猥琐猪,5,当好人难，当聪明的好人更难，当没有任何势力背景的聪明的好人太难！但还是要去当好人，靠嘴也骂回公道 : ) 所以这个算爽文吗？,0
2011-07-25 08:18:25,Memoricry,4,老婆，这部电影蛮搞笑的，我们一起看好吗？老婆，我到底要怎么样，你到底要怎么样？,0
2013-05-24 21:35:08,heng,4,Justice deserves your laughing even with evils around.,0
2011-06-23 00:28:06,FlierSue,3,星爷的电影，不要带着挑刺的眼光去看，否则你得不到快乐。,0
2013-02-08 22:35:25,kaizo,3,一直断句成白面包，青天。,1
2009-06-08 13:29:44,·謎語語語語,4,恩~这部百看不厌~~包龙新~~,0
2011-08-21 20:38:55,语焉,3,我绝唯一想说的就是，不到最后千万不要放弃，不到最后千万不要得意，即使到了最后也不要什么都说出来摊牌，这就可以了。,0
2010-05-24 21:07:27,可乐杨,4,早期CCTV6观看的众片之一。各种桥段都记忆犹新。,1
2010-09-22 07:01:59,蚂蚁蚂蚁,4,对于周星驰对海狂喷那一段记忆异常深刻 另外苑琼丹的老鸨形象也从这部戏开始深入人心~,0
2022-11-26 16:15:59,白树,5,审判那一段从小到大看过无数遍剧情也一直记得大概可今天拿出来再看，才发现这是一个很悲剧的喜剧片也是王晶和星爷本子好演技好拍的好，遮掩了其中悲伤的底色这才是无厘头经典,0
2013-04-09 13:18:40,喵小有为来欧欧,4,扣掉一星给张敏的演技，其余的堪称完美！！一场官场斗争的黑色笑话~~贪官奸，清官要比贪官更奸~~,0
2011-04-09 14:07:58,_伊娃小姐___,1,对他的喜剧片无感啊。。==好无聊。。,2
2018-11-02 16:27:45,一抹阳光阳光,4,会一看再看的电影。,6
2022-04-14 13:25:19,十三影,3,最近补老片，连续看了很多部星爷的片子，发现其中很多笑点都很下三路，星爷永远都在演星爷自己，只是换了一个又一个剧本而已，很容易就审美疲劳了，万一剧本再无聊一点，那就根本看不下去......,0
2012-03-14 15:59:49,咯咯宸光,4,那阵子电视上一直在放周星驰的电影,0
2008-11-08 21:12:59,Zero-_-,4,从这部电影开始接触周星驰,0
2011-01-26 18:22:24,安小九,4,第一次听说这个片是中学时暗恋我的某某 唾沫横飞的讲述一通 值得怀恋的青春时代啊。,0
2019-03-27 01:00:43,阿甘的羽毛,5,星爷深厚的台词功底在这部电影里充分展现了出来，跟苑琼丹和李公公那两场无厘头的骂戏太精彩😂。芝麻小的官也可以化身正义，贪官污吏没有好下场，为星爷点赞👍,1
2022-04-25 19:54:36,默聆飞绪,2,由胆小贪腐的芝麻官突变成伸张正义的包青天，凭借流落时期日益精进的杂技与骂架技能以及皇帝寻花问柳的巧遇良机，得以在和奸邪权势的终极较量中大获全胜的离奇大欢喜。,1
2018-08-31 18:02:23,劳拉Lora,4,关门放狗和腰斩完还用手往前爬拖着血的画面惊悚了整个童年,1
2018-07-16 16:25:43,一起吃地瓜,4,搞笑幽默，港产喜剧片的经典之作，星爷前期的片子都很喜欢。,6
2010-06-16 12:38:23,赫克托尔,4,非常喜欢这一部！超级搞笑！,0
2013-06-29 22:58:24,박하 Sun,3,从妓院练功到智斗权贵，真可以说是匪夷所思，但又是那样符合底层小市民的幻想。这个构思来自于星哥自身的写照，多年来他一直从市井语言中获得灵感，并使之风靡香港一登大雅之堂。把武打片的模式应用到练“嘴功”的过程中，实在是星哥的独创：偷艺、对着大海练功、吹蜡烛、舌战群鸡等被星哥一一嘲弄个够,0
2008-11-26 11:01:20,吃饱穿暖再上树,4,根据这部电影我自己还想了个脑筋急转弯呢，题目是@#￥@……￥%&*%*,0
2010-07-29 00:31:20,Jane,4,我觉着好有意思！！！ 吴启华看上去好腹黑的,0
2012-03-13 14:28:35,犭星犭星,5,小时候看过的东西很多画面是会定格在脑子里的，很多很多，这个逼太能白话啦,1
2022-04-14 16:08:06,一匹马赛克,5,用无厘头喜剧包裹了一个正剧的内核，那一代香港人真的把无厘头喜剧吃得很透，可以熟练运用到各类题材以及嫁接各种元素上，用官场现形记作为整个影片的基调，试图用喜剧去消解和控诉社会上的不公。吴启华、邹兆龙以及刘洵饰演的恶人们都非常精彩，没有他们的精湛无法撑起片子另一边。周星驰和吴孟达的演技也非常好的平衡了王晶剧本里的各类直给的元素，也反之成就了如石榴姐这类戏份不多但十分鲜活的小角色。真好啊，王晶和周星驰都在巅峰期时的作品真是越看越有味道。,0
2011-02-09 15:59:52,了了,4,大概是电视台播放频率最高的一部周星星作品,0
2021-01-22 21:52:21,韫阳,5,时隔N年再看仍是经典，嬉笑怒骂，含沙射影，是一出超现实主义的黑色幽默,1
2019-12-26 03:28:54,我叫葵,5,九品芝麻官其实是我认识周星驰的第一部作品，当时真的有模仿过里面骂人的那个训练，觉得能把人骂的气死实在是太酷了，杀人不见一滴血，却能伤人终身不留根！,1
2019-06-20 02:25:08,白衣秀士,5,《九品芝麻官》充满笑料堆砌却又不失内涵的电影风格，不但满足了观众对于喜剧片最为原始的需求，更体现星爷在无厘头上的深厚功力。,1
2008-02-21 14:57:10,逃之夭夭,0,原来骂人都可以修炼到让死人复活的境界~,0
2009-08-12 22:04:24,unsheath,5,发挥到极致的无厘头和强大的配角阵容，很搞笑的影片。,1
2012-08-12 10:24:12,AJ,5,看过几万次了。。,0
2019-12-03 22:28:08,star,5,电影节奏有点快，虽然不是太有深度，但借古讽今还是很到位，论喜剧，还是星爷最牛，虽然这并不是他一个人的功劳，但周氏无厘头风格还是在中国电影史上留下了极其重要的印记！,1
2012-12-28 12:40:58,小溪笑嘻嘻,4,哈哈哈哈哈电视重播---你是烂屁股，你是阴阳人,1
2019-06-07 19:13:00,liiliiliil,5,很有意思的喜剧，许多现在还在流行的梗（台词）都是出自这里。两点想法：如果戚秦氏长得不好看，包龙星还会替他伸冤吗？在清朝的权力结构下，如果没有一个比恶势力权力更大的正义势力，几乎没有伸冤成功的可能性，那么现代社会伸冤成功的保证是什么呢？是更容易引爆的舆情，还是更高效的纪检机构呢？,1
2019-03-26 01:11:06,火锅品鉴师,5,小时候看过最多遍印象最深的电影之一。今晚重温，快乐打卡，处处是回忆。,1
2022-05-18 00:02:31,长毛的江湖骗子,5,原来这么多流行金句都出自这部电影,3
2022-07-02 23:09:54,AmberJCZhao,3,有点难get这里的笑点和讽刺手法，可能是自己很少看粤语片的关系吧。演员阵容非常厉害，全是名角。虽然能听出其中很多diu lei和一些名字的谐音双关，但仍不能get为何这片分数如此之高。,0
2019-06-17 03:34:11,世界边缘的拼图,5,蔡少芬很美，白瘦纤弱，差点认不出来。钟丽缇活泼可爱，好喜欢呀。张敏演寡妇，柔柔弱弱，楚楚动人，和之前那些英姿飒爽的形象大相径庭，更美丽了！,1
2007-02-11 22:09:14,毛栗老弟弟,5,-大人  -大什么大，人什么人  -我叫大人呢,1
2014-03-30 17:54:08,pinkjar,4,疫情期间又看了一遍，真是经典。“清官比贪官更难做。”,0
2022-08-21 10:14:55,不忘,5,练嘴皮子。识破坏人的诡计，计中计。对方流氓你更流氓。“坏人坏，好人要更坏。”,0
2012-06-09 02:44:35,许次,4,小时候看了太多太多遍了，剧情都快会背了，那时候还是录像带,0
2008-01-26 22:38:36,赤红十三,3,一直没搞懂那个老鸨和周是怎么勾搭上的,0
2011-07-23 13:23:33,魏春亮,0,不明白国人为何对外国电影如此宽松，而对国产电影如此苛刻。,0
2019-03-17 23:04:25,热心市民,5,周星驰的电影铺梗真的很自然而且梗都会回...比如吞剑比如杂技团...20多年前是怎么想到那些梗的，现在想起来觉得好潮啊。。。,1
2012-06-16 16:38:38,垃圾桶,3,也是小时候觉得很有趣的电影之一。现在看来充满了反讽。最后那个结局更是狠狠的一巴掌啊,0
2013-02-13 23:44:41,Jacky,0,只是把很早的电影拿出来标个星，弥补一下星爷做导演带来的遗憾,0
2012-02-26 13:12:03,蜘蛛,4,张敏 啧啧~感觉她就是跟周星驰一起的,0
2019-03-06 23:23:02,sanji,5,星爷经典喜剧。古代官官相护腐败朝堂，这样公正廉明的精神实在难能可贵。,1
2010-08-29 17:16:24,willow,4,话说那时候的ada和邱淑贞我傻傻分不清楚…,0
2019-10-23 19:54:44,克里斯托福,5,这部片里的台词实在太毒辣，把现实讽刺的片甲不留。,1
2007-05-23 16:17:54,lomo36,4,我偏要提你个老母老母～～～,0
2013-06-11 01:53:39,Asahuman_超,4,让我3次笑到喘不过气来，唯有星爷做到。,0
2011-02-05 02:32:40,Kyrene,5,依然不知道看了多少遍 春节档的电视总那么爱回顾 今天看到两个电视台先后都有放于是我竟然也就看了两遍 也许这就是百看不厌,1
2012-01-31 13:19:14,某J。624,4,宝剑穿肠过，忠良心中留。我第一次看吴启华演这么欠揍的角色0 0 .,1
2008-08-05 01:14:01,月球上的人,4,印象中，搞笑成分一直被戚秦氏的悲惨和常威凶狠所笼罩…,0
2018-05-22 22:46:12,治愈系柠檬茶,4,社会百态，人间冷暖，通过喜剧的手法表现出来，更令人印象深刻,1
2013-09-28 12:08:24,戳,5,小时候借的碟片，看过不止一遍,1
2012-06-09 23:54:59,泡泡,5,看得好爽好好笑啊，还有当年星爷的颜真不赖。,1
2009-07-16 13:26:04,丁丁,3,当初在商场电视机货柜那边看到，立马走不动路,0
2019-10-22 23:38:36,ST上证指数,5,忘了在哪看到的分析 影片的最后  皇上驾崩  没有了皇帝的庇护 当初包龙星的对手们一定会反杀 所以这个看似喜庆的结尾是个隐藏的悲剧,2
2016-02-22 21:36:27,刚度分配法则,3,政治味偏少，虽然细节bug多多，不过主线没问题。笑点的话，其实很一般。优于上部（审死官）的除了故事更为一个整体，还在于前半部的悲剧性（冤情和告御状）为高潮处庭审带来了足够的情绪张力。而全片最大的亮点在于夸张式的描绘了星爷的苦练口才，喜感爆棚，想象力十足，童年对此记忆犹新。,1
2011-01-03 13:06:26,克里斯朵嘎,3,周星驰的代表作啊~,0
2014-06-08 18:18:03,湿润的小眼睛,4,20年过去了，不知道让多少人笑的人仰马翻。周星驰恶搞、无厘头的经典之一，但是任何无厘头在星爷面前都摇身一变成了高大上，这就是具有了独特的属于自己的技能。,0
2009-07-27 00:07:00,匿名就疯狂,5,这是我比较喜欢的一部电影，一直觉得周星驰的古装扮相非常的帅，在里面更加如此。支持！,1
2008-08-30 13:43:54,自行车飞奔,5,我最喜欢的周星驰电影，荒诞感中又确有扣人心弦的悬疑，欢笑中又有辛酸眼泪。佳作,1
2011-01-28 18:35:21,孤岛森林,3,漫天大雪下，悲惨的血迹。真的很惨的一部电影......不过后面斗嘴的功夫练就之后明显爽了很多,0
2008-04-08 18:27:16,七先生™,0,这个嘛  就不用多说了  跟唐伯虎点秋香一样  小时候看了n遍,0
2017-01-27 00:17:44,白昼的抢劫犯,5,卧槽！怒打五星！！比潘金莲之流好了太多！！我求求王晶回香港吧！！大陆的烂片你拍够了没！！！,1
2012-05-08 14:24:25,Sophieven,3,星爷塑造的小人物简直就是心理强大的屌丝的真实写照啊！不过还是在欢乐中给了人们无限希望的。,1
2009-12-04 18:44:30,Tartan,4,这个也看了好多遍...,0
2017-11-27 15:35:24,十二,4,经过一番操作，马上黑的变成白的白的变成黑的,3
2019-04-10 22:35:28,最胖干饭人,5,看一部爱一部 准备把没看过的星爷电影全部补一遍再重温一遍 这部全程高能 笑点满满 星爷的无厘头风格尽管在二十几年后依然搞笑,1
2013-12-15 16:57:48,林小朵i,4,"2022.9.22二刷那个年代的女星可太漂亮了，get到了钟丽缇的美。张敏和蔡少芬也好美啊。讲述九品贪官包龙兴，因为戚家十三口灭门惨案重拾正义感，为戚秦氏进京鸣冤后收到皇帝帮助，帮助戚秦氏翻案，智斗常威等一等坏蛋的故事。",0
2008-02-07 14:56:14,册子婆婆,5,苑琼丹老鸟太厉害啦，我常常在想她的台词才是“其实我是一个演员”,1
2011-07-08 20:06:33,Morning,4,一直都很喜欢这部。,2
2008-04-30 14:11:43,腊玛小圆,4,记得这是我看的第一部周星驰的电影，那时候小学四五年级吧，还不知道这人是谁，就被逗得哈哈大笑。,0
2009-08-22 19:57:19,M.差,4,多少次看 多少情节脱口而出,0
2008-01-18 22:17:16,欣风,3,最搞笑的其实是把那几年包龙图的东西拉进来,0
2018-11-11 02:13:41,雪,4,贪官要奸，清官要更奸，要不然，怎么对付得了那些坏人呢？,0
2012-01-24 23:57:13,亮晶晶,5,又重温了一遍，真是痛快，把常威那个坏蛋灭了。,1
2019-12-03 22:47:24,Alejandro,5,一直没接触过星爷的电影 这是第二次接触星爷的电影 第一部是长江七号 那时候看完觉得很好看的 对于这种无厘头喜剧 刚开始我还是很难接受的....这电影前半段看得我很无聊 后来包龙星去京城后 就开始精彩起来 后半段真的不错——12.1,1
2011-06-05 18:05:21,celestebook,4,我不给钱 就不算卖了啊,0
2012-10-04 14:29:06,Augenstern,4,张敏真好看啊啊啊！！话说王晶早期导过这么多经典，现在的片儿都不能看了……,0
2010-01-29 15:52:46,往事如烟,5,"嬉笑怒骂之后。有一句话总在耳边回荡：贪官奸，清官就要更奸。",1
2011-06-11 15:11:27,懒散酱,4,经典的都是好的啊~~,0
2007-12-22 21:21:13,Oudea Zheng,4,星爷的电影，无条件支持！而且这部是经典中的经典！,0
2013-01-06 00:25:45,庐陵,4,告御状，哈哈。最后还是要靠一张利嘴和坚实的证据来胜诉。,0
2022-05-15 22:00:23,摇啊摇,4,大陆的删了2分钟。100多分钟挤进这么多曲折，王晶蛮有创意的，很多点子，拍过烂片也拍过不少好片呢,1
2013-01-25 17:42:36,温柔的小坏,5,喜剧之余，探讨了民主和法制。是喜剧但不是俗咖。,1
2010-01-14 20:54:21,陈默,4,第一次看的时候该是十几年前了，那时候还在读大学，十年指尖一缕烟，只有笑如故。,0
2011-05-10 21:45:25,南條艾草,4,周星驰系列，小时候ccav6不停的播。,1
2019-10-21 23:38:03,丫丫0,5,星爷的经典，那时候和达叔配合多默契！蔡少芬以前长得和现在不一样了，张敏真的好看,1
2014-02-20 21:49:35,邓一南37,4,1原来很多年前，就有人跟我们说了一个上访成功的故事。包龙星凭什么赢？主要原因傍上了皇上这个大”靠山“，他最后的胜诉也就水到渠成了。2包龙星对机会一直都毫不松懈，知道父亲朝廷里有人不远万里求见，在妓院里抓住机会练习口才，韬光养晦，遇到皇上立刻陈诉案情，毫动之以情，包龙星一直都清楚自己想要什么，在每一次机会来临时都能紧紧抓住。然而可笑的是，包龙星为了一个高尚神圣的目的不得不去玩起政治黑幕，这也正是一个小人物为达目的不得不委曲求全的艰辛，或许，每一个神圣故事的背后，都有个“不能说的秘密”吧！ 3贪官要奸，清官更要奸，这样才能治得了贪官。4吴启华斯文败类。讼棍，巧舌如簧，倒打一耙。5杀人灭口，非要留下姓名，做乞丐，羞辱作作弄高估了自己，低估了对方。,0
2011-10-25 11:16:54,润昕,5,看过几遍了，官官相护啊。,1
2019-04-10 22:05:43,Dmitri,5,我全都要 空虚寂寞冷 我不给钱就不算卖咯 我一进来就看到常威在打来福  来人关门放狗 又是一个死太监        全是经典啊,1
2021-10-03 19:43:24,佛系上进,4,当时的张敏真让人过目难忘，我只见过2014年以后的蔡少芬和钟丽缇，当时get 不到她们的美，直到看到二十年前的他们，真是美翻了好吗？！我错了，二十年后还能长成这样真是难得了，更增添了岁月不饶人的焦虑，大美女最后也就是美女了（跟别人比还是美的，但无法和年轻的自己比了）周星驰的电影我看的很少，除了后期的美人鱼和西游伏妖降魔，前期的大话西游也不是很典型，自从上次看了唐伯虎点秋香，那讽刺简直开了挂，这次也不错，不过对我来说掌嘴什么的血浆太过了，真的有点怕，真实再现了当时底层人民不被当人不被怜悯的惨状,0
2018-11-27 22:16:12,生活在别处,5,8.5/10.经典的意义就在于久看不衰，本片有太多的名场面名台词了。王晶还是很有才华的，但这部电影应该是他和周星驰的最后一次合作了吧，除了千王之王2000.,0
2019-12-27 00:13:54,啊柒,5,这个剧情放到现在看都不觉得过时啊个人觉得比《唐伯虎点秋香》好看，没进top250就很可惜了,1
2018-06-23 07:24:00,sense0,4,有人说看电影开心就好，我不同意。诚然开心很重要，但是长此以往，我们对于烂片会不会就是一种“不好看就罢”的心态呢？那么电影事业永远也无法进步。更何况“开心”是一个非定量标准，开不开心谁又能说了算？要记住，电影是一种艺术表达,1
2008-04-11 07:10:37,L.C.,5,20220419印象里长大后第一次完整看了一遍，太有趣了。,0
2020-03-17 23:18:09,司徒雷登不要走,3,窦娥新编，恶趣横生。毕竟是老色鬼写出来的东西，胯下的腥臭味还是有的。最喜欢的片段骂街练习，气到海水四溅弯柱变直。,0
2009-10-04 18:12:28,静@Einfühlung,3,我还是笑啊笑的……,0
2011-02-22 00:58:43,潜水的熊,4,周星驰搞笑之作啊~~邹兆龙为什么总是反派啊…,0
2010-11-04 15:15:06,Kevil.Diab,5,好吧，我只能说要是没看过这个，你的童年很不完整哦~~,2
2014-02-28 15:37:32,卡粗口,5,看得真的好难过 一直到最后皇上驾崩都很难过,1
2017-06-16 15:37:57,:-O一觉醒来,3,开怀大笑中又有智慧化身，轻松破案，排除万难，哈哈哈～,1
2008-05-17 14:49:46,趙小漁,4,……嗯你老母……,0
2008-04-27 19:43:11,≧▽≦蚊米,4,"太经典咯～说死你，说活你",0
2009-01-29 22:33:37,不过如此,4,口若悬河的骂人经典桥段啊,0
2018-01-01 14:08:51,兰波,4,金句太多，换个男主角真不可能出现这个效果，刘镇伟和王晶都有好福气，遇到一个百年一出的喜剧天才。,2
2021-01-26 16:35:27,九月雨的心脏,5,这部电影梗多到数不清，几乎每一句话都是梗！最近很一些人推测本片其实是个悲剧结尾，原因是靠山皇帝驾崩了，而李莲英还活着，所以他要背地里开始整包龙星了，其实并不太严谨，因为常威临死前掐住李莲英的脖子做人质，李莲英已经明白了此人心狠手辣欺上瞒下，之后常威和提督常大人都死了，他更没必要惹祸上身，没有报复的意义啊,0
2014-01-29 21:40:36,尤里卡,4,经典，每次看都笑疯。骂功太出神入化，完全膜拜的，里面好多段子现在也很多人借鉴。这不仅仅是一部无厘头的喜剧，也讽刺了当今的社会现实，不得不令人反思。,0
2014-02-10 08:47:28,阳光普照,4,王晶的电影总透着那么点“骚味”，看着勾人，哪怕是星爷主演。,0
2010-03-09 12:53:28,Crazy Wen,4,原来全名这么长。。。,0
